Hidden Gem Score,IMDb Votes,Rotten Tomatoes Score,Metacritic Score,IMDb Score,Genre
7,2541.0,0.0,0.0,44.0,1004.0
8,4715.0,0.0,0.0,51.0,266.0
8,2176.0,0.0,0.0,44.0,548.0
1,3013.0,3.0,23.0,29.0,865.0
6,3984.0,0.0,0.0,48.0,1004.0
8,4497.0,0.0,0.0,45.0,901.0
4,4569.0,49.0,0.0,34.0,1197.0
3,3590.0,52.0,0.0,46.0,613.0
7,648.0,44.0,0.0,43.0,1019.0
9,427.0,0.0,0.0,57.0,836.0
8,2034.0,0.0,0.0,51.0,1019.0
4,980.0,94.0,70.0,44.0,383.0
8,5530.0,0.0,0.0,62.0,1097.0
2,1678.0,30.0,35.0,28.0,1214.0
8,2119.0,0.0,0.0,46.0,590.0
1,5245.0,12.0,22.0,27.0,91.0
4,4330.0,95.0,76.0,49.0,251.0
8,5721.0,88.0,0.0,45.0,1214.0
8,470.0,0.0,0.0,57.0,624.0
7,4029.0,48.0,0.0,42.0,866.0
1,3037.0,36.0,19.0,36.0,1264.0
8,2338.0,0.0,0.0,49.0,1019.0
4,2648.0,100.0,92.0,49.0,1119.0
8,1766.0,0.0,0.0,41.0,1281.0
7,4992.0,0.0,0.0,41.0,1004.0
3,1372.0,57.0,58.0,44.0,477.0
3,5683.0,72.0,57.0,44.0,901.0
8,5166.0,0.0,0.0,52.0,1119.0
4,4159.0,0.0,0.0,60.0,136.0
3,215.0,83.0,59.0,41.0,1223.0
8,5128.0,0.0,0.0,44.0,551.0
2,4586.0,31.0,32.0,33.0,874.0
4,4547.0,0.0,0.0,61.0,1014.0
8,56.0,4.0,0.0,31.0,1119.0
2,1154.0,20.0,39.0,37.0,1208.0
3,3274.0,67.0,42.0,45.0,203.0
3,1149.0,0.0,0.0,45.0,836.0
1,146.0,20.0,24.0,30.0,901.0
3,5021.0,85.0,61.0,37.0,836.0
2,89.0,33.0,47.0,38.0,825.0
3,3737.0,67.0,53.0,47.0,791.0
3,2932.0,63.0,41.0,45.0,292.0
1,3642.0,91.0,13.0,32.0,33.0
3,1723.0,0.0,0.0,44.0,208.0
3,3610.0,63.0,60.0,37.0,1148.0
5,4698.0,73.0,55.0,31.0,1264.0
5,3561.0,50.0,39.0,32.0,865.0
3,609.0,72.0,41.0,49.0,389.0
1,203.0,11.0,0.0,24.0,292.0
2,261.0,70.0,33.0,34.0,46.0
2,5647.0,39.0,41.0,40.0,328.0
2,1122.0,28.0,41.0,40.0,826.0
8,491.0,0.0,0.0,45.0,1281.0
2,3245.0,35.0,40.0,33.0,115.0
8,427.0,0.0,0.0,47.0,1214.0
1,4667.0,18.0,15.0,38.0,217.0
8,3996.0,0.0,0.0,51.0,756.0
8,975.0,0.0,0.0,44.0,958.0
7,2376.0,0.0,0.0,48.0,865.0
2,4943.0,46.0,43.0,35.0,10.0
2,816.0,49.0,41.0,42.0,217.0
8,3056.0,0.0,0.0,45.0,189.0
7,986.0,0.0,0.0,45.0,836.0
2,4914.0,40.0,48.0,35.0,73.0
5,5180.0,0.0,0.0,59.0,859.0
4,1660.0,0.0,0.0,60.0,836.0
4,1639.0,0.0,0.0,54.0,1073.0
2,2560.0,20.0,31.0,33.0,901.0
8,4567.0,0.0,0.0,42.0,505.0
4,3705.0,88.0,76.0,54.0,999.0
7,2066.0,59.0,0.0,39.0,1119.0
9,4961.0,0.0,0.0,62.0,1119.0
7,2053.0,0.0,0.0,53.0,932.0
7,3670.0,0.0,0.0,56.0,462.0
4,1549.0,90.0,64.0,53.0,811.0
3,2220.0,73.0,55.0,47.0,506.0
7,4858.0,50.0,0.0,33.0,836.0
6,4675.0,4.0,0.0,41.0,836.0
1,5027.0,6.0,21.0,30.0,86.0
8,1476.0,0.0,0.0,54.0,536.0
4,5542.0,96.0,52.0,45.0,1019.0
8,1386.0,0.0,0.0,46.0,1060.0
6,4077.0,88.0,0.0,48.0,1214.0
5,5009.0,77.0,0.0,49.0,866.0
8,2.0,0.0,0.0,45.0,1214.0
4,4781.0,0.0,0.0,59.0,168.0
5,4426.0,75.0,0.0,42.0,99.0
1,193.0,91.0,18.0,30.0,958.0
7,4372.0,60.0,0.0,38.0,866.0
4,4004.0,85.0,70.0,51.0,82.0
8,3873.0,0.0,0.0,44.0,1214.0
8,4420.0,71.0,0.0,42.0,1004.0
4,2546.0,87.0,74.0,53.0,1214.0
2,3807.0,43.0,42.0,38.0,901.0
1,4509.0,8.0,21.0,27.0,916.0
7,2930.0,0.0,0.0,55.0,836.0
4,5296.0,0.0,0.0,47.0,836.0
8,5267.0,0.0,0.0,42.0,664.0
2,3982.0,27.0,37.0,29.0,901.0
3,1256.0,0.0,0.0,47.0,912.0
2,5081.0,0.0,41.0,40.0,948.0
2,4172.0,18.0,30.0,35.0,599.0
7,3607.0,4.0,0.0,55.0,1231.0
8,3821.0,0.0,0.0,48.0,1214.0
7,1453.0,43.0,0.0,43.0,1227.0
2,2038.0,59.0,43.0,40.0,994.0
4,84.0,90.0,0.0,55.0,218.0
8,5370.0,0.0,0.0,45.0,854.0
2,2553.0,40.0,36.0,30.0,901.0
3,5537.0,74.0,0.0,18.0,1189.0
7,5806.0,54.0,0.0,41.0,308.0
8,1513.0,0.0,0.0,50.0,1019.0
2,1729.0,44.0,26.0,26.0,53.0
6,3407.0,0.0,0.0,49.0,836.0
8,5424.0,0.0,0.0,51.0,1088.0
3,2443.0,53.0,47.0,43.0,284.0
3,1188.0,0.0,50.0,39.0,77.0
8,5365.0,0.0,0.0,54.0,563.0
1,5499.0,10.0,17.0,19.0,289.0
6,3252.0,48.0,0.0,41.0,999.0
8,576.0,0.0,0.0,50.0,1019.0
4,838.0,88.0,73.0,59.0,1231.0
7,1668.0,0.0,0.0,44.0,1280.0
2,5005.0,48.0,36.0,46.0,958.0
6,3071.0,76.0,0.0,40.0,413.0
8,5299.0,0.0,0.0,44.0,1294.0
3,5014.0,61.0,41.0,45.0,1176.0
8,4822.0,0.0,0.0,49.0,548.0
3,4821.0,82.0,56.0,51.0,387.0
2,2032.0,0.0,42.0,32.0,254.0
4,5347.0,0.0,0.0,42.0,582.0
3,1411.0,0.0,0.0,53.0,952.0
7,522.0,64.0,40.0,30.0,825.0
3,4433.0,72.0,58.0,44.0,115.0
2,4408.0,54.0,45.0,27.0,277.0
8,2683.0,0.0,0.0,43.0,438.0
3,2485.0,82.0,59.0,47.0,435.0
3,1283.0,53.0,0.0,42.0,901.0
8,2228.0,0.0,0.0,49.0,1214.0
3,3641.0,92.0,68.0,44.0,804.0
3,2352.0,77.0,33.0,38.0,961.0
2,2729.0,22.0,28.0,35.0,958.0
2,2185.0,0.0,30.0,31.0,1214.0
4,1923.0,99.0,80.0,51.0,204.0
3,2665.0,86.0,59.0,52.0,901.0
2,2918.0,29.0,25.0,38.0,331.0
6,3525.0,0.0,0.0,42.0,958.0
4,5391.0,86.0,0.0,54.0,458.0
2,939.0,24.0,28.0,29.0,1264.0
4,971.0,90.0,83.0,52.0,217.0
7,1197.0,0.0,0.0,48.0,1119.0
7,2045.0,82.0,0.0,50.0,950.0
6,5711.0,19.0,0.0,45.0,582.0
7,1860.0,59.0,0.0,32.0,958.0
4,651.0,93.0,61.0,55.0,115.0
8,3106.0,59.0,0.0,41.0,1318.0
3,627.0,86.0,64.0,50.0,810.0
8,1423.0,0.0,0.0,45.0,1301.0
2,1074.0,23.0,24.0,39.0,203.0
8,1356.0,0.0,0.0,54.0,1106.0
8,5614.0,87.0,0.0,41.0,1092.0
8,2.0,0.0,0.0,42.0,1119.0
3,721.0,73.0,41.0,38.0,901.0
8,1046.0,0.0,0.0,43.0,739.0
2,5795.0,33.0,40.0,39.0,255.0
3,462.0,0.0,0.0,36.0,1187.0
4,5015.0,0.0,0.0,65.0,1144.0
8,1790.0,66.0,0.0,35.0,1021.0
8,4376.0,61.0,0.0,43.0,971.0
6,3500.0,83.0,0.0,35.0,958.0
6,3930.0,89.0,0.0,49.0,1119.0
2,3031.0,29.0,28.0,37.0,1214.0
8,2504.0,0.0,0.0,44.0,189.0
2,581.0,34.0,38.0,39.0,836.0
3,3479.0,76.0,52.0,44.0,203.0
8,265.0,0.0,0.0,50.0,1305.0
8,332.0,0.0,0.0,50.0,1315.0
3,2286.0,60.0,48.0,44.0,217.0
1,1370.0,26.0,23.0,27.0,115.0
6,4582.0,94.0,0.0,46.0,48.0
1,5082.0,9.0,22.0,29.0,218.0
8,3706.0,0.0,0.0,47.0,958.0
8,5444.0,0.0,0.0,46.0,411.0
3,5739.0,78.0,60.0,58.0,819.0
4,5420.0,81.0,65.0,47.0,217.0
7,1084.0,59.0,46.0,36.0,1119.0
8,1424.0,4.0,0.0,38.0,1318.0
7,3181.0,0.0,0.0,66.0,866.0
2,4879.0,38.0,19.0,30.0,958.0
3,4038.0,65.0,48.0,53.0,348.0
4,528.0,0.0,0.0,60.0,999.0
3,1086.0,49.0,50.0,47.0,132.0
8,4720.0,70.0,0.0,44.0,1119.0
4,133.0,96.0,69.0,48.0,865.0
8,4894.0,0.0,0.0,49.0,866.0
8,3920.0,0.0,0.0,44.0,1274.0
8,1444.0,0.0,0.0,51.0,877.0
3,583.0,82.0,66.0,52.0,865.0
3,110.0,84.0,54.0,60.0,1119.0
4,869.0,95.0,78.0,54.0,865.0
8,3780.0,61.0,0.0,46.0,1214.0
3,5214.0,54.0,27.0,36.0,1227.0
8,4857.0,0.0,0.0,52.0,510.0
8,2347.0,0.0,0.0,45.0,1119.0
2,4798.0,16.0,35.0,33.0,77.0
7,1807.0,0.0,0.0,43.0,836.0
7,304.0,0.0,0.0,45.0,1281.0
4,3253.0,0.0,0.0,59.0,901.0
6,3178.0,0.0,0.0,41.0,865.0
8,975.0,0.0,0.0,43.0,838.0
7,3262.0,0.0,0.0,53.0,1218.0
9,1.0,0.0,0.0,62.0,1232.0
2,5803.0,29.0,41.0,32.0,117.0
8,1867.0,4.0,0.0,50.0,637.0
4,5531.0,85.0,63.0,49.0,971.0
8,5557.0,0.0,0.0,50.0,285.0
8,1692.0,4.0,0.0,51.0,825.0
3,4843.0,63.0,58.0,45.0,1020.0
1,697.0,6.0,36.0,35.0,1004.0
3,334.0,76.0,54.0,36.0,598.0
8,4928.0,0.0,0.0,48.0,804.0
3,1672.0,75.0,53.0,40.0,808.0
7,3490.0,0.0,0.0,57.0,926.0
8,2530.0,0.0,0.0,42.0,563.0
5,4339.0,0.0,0.0,42.0,1223.0
7,4976.0,63.0,57.0,28.0,1119.0
7,2980.0,0.0,78.0,49.0,1119.0
4,4652.0,0.0,35.0,43.0,1019.0
8,747.0,82.0,0.0,48.0,891.0
8,1.0,0.0,0.0,46.0,1280.0
2,4343.0,38.0,34.0,39.0,1197.0
3,2369.0,75.0,62.0,47.0,1272.0
8,1180.0,93.0,0.0,49.0,1230.0
2,1435.0,33.0,32.0,28.0,1259.0
3,3623.0,0.0,0.0,52.0,377.0
4,4379.0,95.0,75.0,48.0,115.0
7,908.0,0.0,55.0,29.0,342.0
3,3793.0,83.0,65.0,52.0,284.0
2,972.0,53.0,36.0,48.0,1004.0
8,4601.0,0.0,0.0,50.0,769.0
8,4205.0,0.0,0.0,45.0,1191.0
8,3527.0,0.0,0.0,49.0,900.0
2,3280.0,28.0,30.0,38.0,1214.0
3,4632.0,81.0,52.0,42.0,312.0
7,4886.0,61.0,0.0,42.0,135.0
4,4677.0,46.0,46.0,36.0,865.0
7,3441.0,0.0,0.0,52.0,484.0
8,231.0,0.0,0.0,53.0,245.0
5,4645.0,0.0,0.0,49.0,846.0
1,3882.0,5.0,27.0,36.0,203.0
3,2335.0,86.0,61.0,45.0,1223.0
6,1909.0,52.0,0.0,35.0,836.0
1,2928.0,18.0,31.0,23.0,23.0
4,3794.0,92.0,80.0,56.0,839.0
7,2728.0,79.0,61.0,33.0,836.0
3,872.0,0.0,0.0,50.0,381.0
4,2238.0,95.0,63.0,54.0,1214.0
7,976.0,89.0,0.0,31.0,890.0
3,1115.0,60.0,45.0,40.0,881.0
7,4648.0,66.0,0.0,30.0,836.0
8,942.0,0.0,0.0,56.0,1214.0
5,4487.0,71.0,0.0,39.0,262.0
5,4833.0,0.0,0.0,53.0,489.0
7,1876.0,0.0,0.0,52.0,936.0
3,4917.0,0.0,0.0,49.0,1184.0
3,2139.0,71.0,42.0,45.0,312.0
6,2728.0,37.0,27.0,42.0,218.0
4,4831.0,97.0,78.0,53.0,1214.0
8,5112.0,0.0,0.0,46.0,1119.0
8,2392.0,0.0,0.0,45.0,487.0
3,5350.0,85.0,68.0,48.0,1214.0
3,2743.0,82.0,61.0,49.0,1119.0
7,1124.0,0.0,0.0,48.0,836.0
8,1377.0,4.0,65.0,55.0,1019.0
3,5326.0,56.0,38.0,34.0,40.0
1,1311.0,7.0,14.0,25.0,203.0
8,2043.0,0.0,0.0,52.0,245.0
7,5455.0,66.0,0.0,22.0,1135.0
5,4925.0,81.0,0.0,46.0,905.0
8,2130.0,4.0,0.0,50.0,836.0
7,3547.0,4.0,0.0,58.0,1019.0
4,2604.0,0.0,0.0,57.0,846.0
5,4541.0,89.0,45.0,50.0,467.0
8,5205.0,0.0,0.0,44.0,411.0
2,728.0,33.0,29.0,37.0,1009.0
8,3446.0,0.0,0.0,52.0,1119.0
7,2206.0,0.0,0.0,43.0,1222.0
3,2828.0,82.0,53.0,45.0,582.0
7,1248.0,0.0,0.0,46.0,694.0
8,4261.0,0.0,0.0,46.0,1060.0
8,4963.0,72.0,0.0,51.0,1019.0
6,3190.0,0.0,0.0,46.0,1124.0
8,1277.0,0.0,0.0,57.0,471.0
1,1833.0,8.0,19.0,28.0,292.0
8,216.0,0.0,0.0,46.0,932.0
8,3337.0,0.0,0.0,44.0,958.0
4,5405.0,78.0,0.0,35.0,177.0
1,2982.0,5.0,0.0,23.0,185.0
2,1765.0,26.0,32.0,42.0,56.0
7,2035.0,0.0,0.0,41.0,1075.0
8,4690.0,0.0,0.0,47.0,1088.0
5,5117.0,98.0,79.0,44.0,352.0
3,2894.0,82.0,58.0,38.0,1018.0
8,3587.0,0.0,0.0,52.0,836.0
4,4642.0,100.0,87.0,59.0,1212.0
3,888.0,60.0,49.0,48.0,801.0
8,2690.0,0.0,0.0,47.0,503.0
2,1580.0,21.0,28.0,32.0,86.0
3,5704.0,56.0,46.0,40.0,1004.0
8,4928.0,0.0,0.0,48.0,1237.0
3,2686.0,65.0,43.0,43.0,1264.0
6,4508.0,0.0,0.0,54.0,425.0
2,3614.0,49.0,0.0,33.0,137.0
6,3989.0,0.0,0.0,58.0,1019.0
7,1026.0,0.0,0.0,47.0,969.0
7,2473.0,0.0,0.0,56.0,836.0
8,3837.0,0.0,0.0,55.0,854.0
4,4643.0,92.0,0.0,57.0,319.0
2,2234.0,31.0,27.0,42.0,1267.0
2,3752.0,40.0,27.0,39.0,932.0
4,4741.0,92.0,73.0,54.0,289.0
2,1728.0,39.0,43.0,42.0,1197.0
3,2558.0,73.0,49.0,35.0,1125.0
3,3186.0,78.0,0.0,47.0,217.0
3,1547.0,88.0,64.0,39.0,879.0
7,2165.0,0.0,0.0,46.0,1214.0
6,4285.0,0.0,0.0,51.0,778.0
3,4967.0,85.0,61.0,55.0,1220.0
8,2556.0,0.0,0.0,44.0,667.0
1,1863.0,6.0,26.0,43.0,456.0
4,5159.0,100.0,85.0,57.0,582.0
4,4749.0,99.0,0.0,47.0,1261.0
8,906.0,0.0,63.0,51.0,1092.0
5,5469.0,100.0,0.0,52.0,899.0
4,5734.0,98.0,85.0,51.0,1119.0
8,5264.0,75.0,0.0,39.0,1119.0
8,1921.0,0.0,0.0,55.0,1106.0
2,1519.0,37.0,41.0,40.0,839.0
2,1132.0,42.0,0.0,12.0,836.0
7,1762.0,54.0,44.0,46.0,865.0
8,3373.0,0.0,0.0,47.0,836.0
8,710.0,95.0,64.0,46.0,1019.0
3,1235.0,60.0,46.0,44.0,801.0
1,4001.0,10.0,23.0,37.0,1014.0
5,3779.0,57.0,48.0,38.0,865.0
7,1254.0,0.0,0.0,43.0,1004.0
8,3226.0,0.0,0.0,44.0,865.0
8,2550.0,0.0,0.0,51.0,1214.0
4,5256.0,78.0,54.0,34.0,1222.0
2,292.0,23.0,33.0,38.0,864.0
8,1079.0,0.0,0.0,42.0,912.0
7,1401.0,55.0,0.0,43.0,236.0
7,1810.0,0.0,0.0,51.0,764.0
8,4398.0,0.0,0.0,43.0,288.0
4,4969.0,61.0,36.0,28.0,1183.0
5,4226.0,72.0,0.0,28.0,1210.0
4,4637.0,0.0,59.0,25.0,804.0
2,3523.0,30.0,37.0,23.0,927.0
3,102.0,85.0,63.0,54.0,1058.0
5,4101.0,70.0,47.0,35.0,861.0
2,2172.0,43.0,41.0,44.0,582.0
4,4384.0,24.0,0.0,41.0,254.0
8,5450.0,4.0,70.0,50.0,1068.0
4,593.0,101.0,75.0,49.0,1055.0
3,1680.0,0.0,0.0,39.0,239.0
2,1795.0,91.0,36.0,41.0,836.0
4,3601.0,0.0,0.0,55.0,908.0
2,317.0,34.0,33.0,40.0,217.0
2,362.0,56.0,40.0,38.0,590.0
3,806.0,72.0,50.0,46.0,674.0
3,4124.0,0.0,50.0,46.0,251.0
6,3809.0,4.0,64.0,50.0,610.0
2,3817.0,35.0,36.0,38.0,999.0
1,4620.0,3.0,7.0,25.0,1244.0
4,1597.0,0.0,0.0,61.0,1184.0
8,1222.0,0.0,0.0,50.0,734.0
6,3858.0,0.0,0.0,49.0,532.0
7,3615.0,88.0,0.0,59.0,1097.0
7,2193.0,82.0,0.0,38.0,1001.0
3,14.0,0.0,0.0,50.0,865.0
4,126.0,98.0,84.0,48.0,810.0
6,3229.0,72.0,50.0,37.0,810.0
3,5075.0,0.0,0.0,48.0,360.0
2,5802.0,56.0,44.0,31.0,1261.0
8,1285.0,0.0,0.0,51.0,683.0
9,5133.0,0.0,0.0,60.0,875.0
1,5787.0,21.0,25.0,30.0,1264.0
8,4961.0,0.0,0.0,46.0,1.0
3,3925.0,87.0,61.0,48.0,1259.0
9,5352.0,0.0,0.0,55.0,901.0
2,4918.0,16.0,28.0,37.0,203.0
3,761.0,82.0,0.0,50.0,203.0
4,2483.0,100.0,77.0,52.0,1214.0
8,3454.0,74.0,0.0,46.0,1214.0
5,4047.0,61.0,0.0,37.0,836.0
3,131.0,81.0,0.0,35.0,581.0
3,5791.0,86.0,59.0,43.0,865.0
8,5575.0,0.0,0.0,47.0,1281.0
2,4930.0,29.0,30.0,33.0,1011.0
8,4961.0,0.0,0.0,42.0,1281.0
2,1964.0,0.0,50.0,30.0,947.0
4,384.0,78.0,0.0,60.0,427.0
7,2016.0,0.0,0.0,51.0,958.0
5,4845.0,0.0,0.0,52.0,865.0
7,1291.0,55.0,0.0,39.0,1318.0
7,1091.0,60.0,0.0,40.0,901.0
8,2119.0,0.0,0.0,51.0,1281.0
8,4748.0,0.0,0.0,49.0,727.0
8,1614.0,95.0,0.0,55.0,958.0
3,2761.0,78.0,61.0,52.0,318.0
3,1688.0,71.0,0.0,48.0,16.0
7,1097.0,0.0,0.0,49.0,971.0
3,4610.0,65.0,55.0,45.0,106.0
8,4669.0,0.0,0.0,50.0,520.0
4,1498.0,0.0,0.0,58.0,1019.0
7,2751.0,94.0,0.0,51.0,1119.0
8,1710.0,86.0,0.0,48.0,530.0
8,5096.0,96.0,83.0,50.0,1119.0
8,5640.0,0.0,0.0,49.0,1227.0
4,1798.0,0.0,0.0,61.0,1116.0
2,2965.0,19.0,32.0,29.0,582.0
8,4806.0,0.0,0.0,54.0,176.0
3,5632.0,75.0,63.0,37.0,860.0
8,5533.0,0.0,0.0,53.0,1280.0
4,3937.0,0.0,0.0,64.0,836.0
2,4611.0,51.0,39.0,42.0,932.0
2,4542.0,41.0,47.0,42.0,203.0
9,2605.0,0.0,0.0,61.0,874.0
4,4158.0,99.0,68.0,53.0,1214.0
8,3855.0,0.0,0.0,57.0,836.0
8,2338.0,0.0,0.0,52.0,1119.0
8,2287.0,0.0,0.0,58.0,1019.0
8,3669.0,0.0,0.0,42.0,198.0
3,3450.0,83.0,61.0,50.0,172.0
1,670.0,12.0,21.0,39.0,137.0
8,1486.0,0.0,0.0,41.0,1232.0
5,4345.0,66.0,0.0,33.0,866.0
1,2931.0,11.0,0.0,31.0,216.0
7,1268.0,0.0,0.0,45.0,1072.0
8,4520.0,0.0,0.0,44.0,871.0
3,4805.0,0.0,0.0,48.0,865.0
3,616.0,64.0,46.0,45.0,1119.0
3,664.0,86.0,66.0,52.0,1191.0
7,5008.0,51.0,31.0,36.0,1018.0
1,2734.0,80.0,0.0,14.0,212.0
3,3334.0,0.0,0.0,41.0,1214.0
4,429.0,0.0,0.0,54.0,189.0
1,4688.0,18.0,31.0,21.0,1261.0
4,1014.0,0.0,0.0,54.0,427.0
4,3947.0,93.0,79.0,45.0,971.0
2,410.0,0.0,34.0,35.0,1158.0
8,2120.0,0.0,0.0,47.0,1119.0
2,4490.0,39.0,43.0,44.0,800.0
2,1321.0,67.0,44.0,28.0,92.0
3,2009.0,0.0,0.0,43.0,222.0
7,4686.0,51.0,0.0,38.0,920.0
8,1423.0,0.0,0.0,49.0,729.0
2,1775.0,34.0,41.0,32.0,16.0
2,4904.0,18.0,29.0,36.0,292.0
8,866.0,4.0,53.0,38.0,865.0
8,5433.0,81.0,0.0,36.0,836.0
8,803.0,0.0,0.0,54.0,694.0
2,1461.0,23.0,32.0,33.0,116.0
7,2186.0,57.0,0.0,41.0,217.0
6,4381.0,0.0,0.0,54.0,424.0
8,4082.0,0.0,0.0,45.0,865.0
3,4333.0,93.0,62.0,38.0,989.0
7,2739.0,0.0,0.0,45.0,471.0
9,889.0,0.0,0.0,57.0,1222.0
8,3082.0,0.0,0.0,42.0,641.0
3,2458.0,0.0,0.0,51.0,1214.0
3,2929.0,70.0,55.0,51.0,1168.0
3,1804.0,0.0,66.0,42.0,814.0
8,910.0,0.0,0.0,51.0,1289.0
2,352.0,41.0,0.0,35.0,901.0
3,1935.0,62.0,49.0,51.0,203.0
3,4010.0,64.0,61.0,36.0,861.0
8,5133.0,0.0,0.0,45.0,1019.0
8,5685.0,0.0,0.0,53.0,1019.0
8,2218.0,0.0,0.0,50.0,661.0
4,5174.0,96.0,77.0,50.0,799.0
7,1190.0,97.0,55.0,36.0,1119.0
3,3096.0,62.0,52.0,50.0,1210.0
3,4562.0,71.0,48.0,37.0,942.0
3,671.0,0.0,0.0,50.0,1157.0
4,5540.0,87.0,0.0,57.0,836.0
8,2864.0,0.0,0.0,43.0,836.0
7,1917.0,0.0,0.0,52.0,655.0
6,2736.0,0.0,46.0,30.0,891.0
3,2944.0,85.0,65.0,45.0,958.0
2,1449.0,60.0,41.0,33.0,137.0
4,5134.0,94.0,74.0,50.0,901.0
7,3797.0,4.0,77.0,48.0,1119.0
8,3609.0,0.0,0.0,45.0,1019.0
3,2487.0,64.0,59.0,43.0,820.0
8,265.0,0.0,0.0,48.0,687.0
2,2345.0,27.0,34.0,38.0,116.0
2,725.0,19.0,34.0,31.0,86.0
3,1001.0,66.0,57.0,49.0,1226.0
3,5708.0,90.0,64.0,45.0,588.0
8,5070.0,0.0,0.0,49.0,423.0
3,3114.0,59.0,48.0,47.0,217.0
4,5762.0,4.0,0.0,40.0,1214.0
2,5423.0,34.0,36.0,28.0,901.0
7,1186.0,0.0,0.0,44.0,559.0
6,3165.0,0.0,0.0,43.0,825.0
6,3502.0,0.0,0.0,49.0,1227.0
4,2992.0,0.0,0.0,61.0,454.0
8,3587.0,0.0,0.0,43.0,1119.0
2,18.0,32.0,50.0,37.0,1197.0
6,3309.0,68.0,0.0,46.0,801.0
8,1910.0,0.0,0.0,50.0,1035.0
8,4601.0,0.0,0.0,48.0,1297.0
4,3435.0,0.0,0.0,55.0,1072.0
2,3424.0,56.0,41.0,42.0,1259.0
2,1410.0,22.0,20.0,38.0,268.0
3,1286.0,62.0,55.0,39.0,962.0
3,4935.0,78.0,68.0,40.0,1192.0
3,3665.0,82.0,0.0,47.0,1222.0
7,2551.0,82.0,0.0,44.0,153.0
8,2226.0,87.0,0.0,53.0,1062.0
6,2748.0,48.0,0.0,44.0,410.0
6,3244.0,0.0,0.0,47.0,836.0
8,1215.0,90.0,0.0,38.0,958.0
6,3510.0,0.0,0.0,52.0,1214.0
8,136.0,0.0,0.0,47.0,1227.0
8,4059.0,0.0,0.0,45.0,677.0
8,3853.0,0.0,0.0,42.0,438.0
8,4389.0,0.0,0.0,44.0,825.0
0,0.0,53.0,0.0,0.0,1318.0
4,123.0,0.0,0.0,55.0,664.0
3,1384.0,64.0,48.0,37.0,932.0
3,618.0,71.0,0.0,44.0,203.0
1,3749.0,0.0,23.0,5.0,868.0
6,3437.0,81.0,0.0,41.0,99.0
6,2463.0,61.0,0.0,40.0,1004.0
3,3382.0,89.0,66.0,48.0,1125.0
8,4992.0,0.0,67.0,44.0,1197.0
8,389.0,81.0,0.0,52.0,1080.0
4,4399.0,89.0,73.0,52.0,390.0
6,3808.0,92.0,68.0,38.0,1264.0
3,5596.0,66.0,0.0,45.0,4.0
8,3353.0,0.0,0.0,41.0,1274.0
7,2317.0,0.0,0.0,49.0,666.0
3,3476.0,84.0,59.0,41.0,836.0
8,4520.0,0.0,0.0,41.0,729.0
8,4947.0,0.0,0.0,44.0,747.0
3,843.0,89.0,65.0,42.0,723.0
8,2717.0,57.0,0.0,40.0,1119.0
7,1802.0,73.0,0.0,41.0,51.0
3,2787.0,72.0,52.0,45.0,152.0
2,2436.0,54.0,35.0,39.0,1184.0
8,1303.0,92.0,59.0,45.0,1214.0
3,2370.0,56.0,0.0,46.0,203.0
3,1229.0,64.0,0.0,31.0,958.0
8,3609.0,0.0,0.0,45.0,1119.0
4,4807.0,99.0,76.0,58.0,116.0
3,1809.0,72.0,54.0,43.0,332.0
5,5486.0,4.0,76.0,56.0,1082.0
4,452.0,0.0,0.0,57.0,1140.0
8,5561.0,0.0,0.0,52.0,736.0
6,3915.0,89.0,0.0,51.0,471.0
7,2579.0,95.0,0.0,34.0,909.0
6,3449.0,75.0,0.0,42.0,137.0
5,4423.0,66.0,49.0,42.0,356.0
8,958.0,0.0,0.0,41.0,490.0
3,247.0,72.0,57.0,47.0,804.0
7,2413.0,0.0,0.0,50.0,763.0
8,265.0,0.0,0.0,45.0,1119.0
8,2994.0,66.0,0.0,41.0,412.0
8,4848.0,0.0,0.0,42.0,1119.0
4,5511.0,79.0,64.0,37.0,254.0
4,5538.0,97.0,77.0,59.0,2.0
8,1334.0,96.0,0.0,36.0,261.0
8,1423.0,0.0,0.0,54.0,1119.0
7,2386.0,0.0,0.0,41.0,1220.0
8,885.0,0.0,0.0,52.0,1098.0
8,5225.0,0.0,0.0,43.0,1119.0
3,229.0,71.0,53.0,39.0,53.0
4,254.0,0.0,0.0,54.0,443.0
8,3821.0,0.0,0.0,49.0,1280.0
5,4811.0,0.0,0.0,45.0,974.0
4,4772.0,0.0,0.0,54.0,228.0
3,4722.0,70.0,52.0,34.0,932.0
8,4823.0,0.0,0.0,42.0,1210.0
7,2991.0,0.0,0.0,46.0,865.0
8,2864.0,0.0,0.0,41.0,419.0
2,3522.0,0.0,44.0,27.0,931.0
6,3913.0,99.0,67.0,41.0,217.0
8,4962.0,0.0,0.0,45.0,203.0
3,3934.0,65.0,59.0,41.0,901.0
1,2983.0,15.0,0.0,26.0,160.0
2,1305.0,27.0,39.0,39.0,863.0
8,3429.0,0.0,0.0,44.0,1019.0
8,3815.0,0.0,0.0,42.0,1305.0
4,2039.0,0.0,0.0,60.0,358.0
8,4886.0,76.0,0.0,34.0,1135.0
1,1440.0,1.0,0.0,30.0,1206.0
2,3635.0,53.0,37.0,38.0,213.0
6,3346.0,0.0,0.0,47.0,1040.0
8,1079.0,0.0,0.0,52.0,1119.0
